order_id,order_date,delivery_date,customer_id,product_name,category,region,city,quantity,unit_price,discount,revenue,profit,payment_method,order_status,delivery_days
ORD-104290,2023-04-26,2023-04-29,CUST-1143,Sunscreen SPF50,Beauty,East,Ranchi,4,2912.09,0.1,10483.52,3524.43,UPI,Cancelled,3
ORD-104291,2024-03-22,2024-03-27,CUST-4452,Sports Shoes,Clothing,North,Lucknow,4,1882.2,0.3,5270.16,-459.71,Debit Card,Returned,5
ORD-104292,2024-04-02,2024-04-10,CUST-9218,Saree,Clothing,South,Kochi,5,460.02,0.27,1679.07,-165.24,Net Banking,Returned,8
ORD-104293,2024-04-09,2024-04-16,CUST-5992,Badminton Racket,Sports & Fitness,East,Bhubaneswar,4,881.06,0.06,3312.79,601.94,COD,Delivered,7
ORD-104294,2023-02-16,2023-02-19,CUST-6569,LED Bulb Pack,Home & Kitchen,South,Coimbatore,3,12165.42,0.24,27737.16,6337.95,Debit Card,Delivered,3
ORD-104295,2024-08-02,2024-08-09,CUST-7788,SQL Cookbook,Books,North,Delhi,1,938.02,0.35,609.71,246.08,UPI,Cancelled,7
ORD-104296,2024-12-03,2024-12-09,CUST-5191,Skipping Rope,Sports & Fitness,East,Ranchi,4,3952.83,0.21,12490.94,3420.84,Credit Card,Delivered,6
ORD-104297,2023-12-09,2023-12-19,CUST-1743,Women's Kurta,Clothing,East,Ranchi,3,1598.73,0.06,4508.42,-350.57,Net Banking,Returned,10
ORD-104298,2022-08-25,2022-09-01,CUST-5947,Men's T-Shirt,Clothing,North,Agra,3,508.2,0.02,1494.11,486.18,UPI,Delivered,7
ORD-104299,2023-06-30,2023-07-09,CUST-3646,Pressure Cooker,Home & Kitchen,East,Kolkata,1,7345.96,0.23,5656.39,1554.67,COD,Delivered,9
ORD-104300,2024-07-15,2024-07-19,CUST-5373,Shampoo,Beauty,South,Kochi,2,837.51,0.06,1574.52,612.72,Credit Card,Delivered,4
ORD-104301,2023-08-16,2023-08-20,CUST-1428,Face Wash,Beauty,South,Hyderabad,5,1086.66,0.32,3694.64,1428.39,COD,Delivered,4
ORD-104302,2024-03-30,2024-04-09,CUST-4043,Canon Camera,Electronics,East,Patna,2,13301.62,0.33,17824.17,2095.52,Net Banking,Delivered,10
ORD-104303,2022-11-09,2022-11-15,CUST-7386,Deep Work,Books,South,Chennai,5,610.55,0.23,2350.62,-208.97,UPI,Returned,6
ORD-104304,2024-08-16,2024-08-18,CUST-8132,Blender,Home & Kitchen,North,Agra,1,10492.81,0.06,9863.24,2604.82,Credit Card,Cancelled,2
ORD-104305,2022-08-29,2022-09-07,CUST-3216,Air Fryer,Home & Kitchen,East,Ranchi,4,1189.84,0.12,4188.24,920.92,Debit Card,Delivered,9
ORD-104306,2023-04-28,2023-05-07,CUST-6662,Saree,Clothing,West,Nagpur,5,2526.6,0.14,10864.38,-939.25,COD,Returned,9
ORD-104307,2023-10-25,2023-10-30,CUST-4721,Rich Dad Poor Dad,Books,East,Bhubaneswar,4,519.47,0.05,1973.99,768.96,UPI,Delivered,5
ORD-104308,2024-06-30,2024-07-06,CUST-4126,Dell Laptop,Electronics,South,Hyderabad,5,85643.98,0.32,291189.53,30270.39,Credit Card,Delivered,6
ORD-104309,2023-09-09,2023-09-13,CUST-7754,Samsung Galaxy S23,Electronics,East,Kolkata,5,53940.38,0.08,248125.75,24304.57,Net Banking,Delivered,4
ORD-104310,2022-03-02,2022-03-07,CUST-2925,Women's Kurta,Clothing,East,Patna,1,4450.6,0.21,3515.97,1271.78,Credit Card,Delivered,5
ORD-104311,2024-04-01,2024-04-07,CUST-4207,Boat Earbuds,Electronics,West,Ahmedabad,4,18441.7,0.15,62701.78,-1659.5,Debit Card,Returned,6
ORD-104312,2023-03-20,2023-03-26,CUST-6259,Sony Headphones,Electronics,East,Bhubaneswar,2,17352.85,0.07,32276.3,4076.66,Credit Card,Cancelled,6
ORD-104313,2024-06-16,2024-06-25,CUST-4930,Face Wash,Beauty,West,Nagpur,3,1746.57,0.21,4139.37,1606.65,Credit Card,Delivered,9
ORD-104314,2023-08-14,2023-08-17,CUST-4215,Blender,Home & Kitchen,North,Agra,4,6550.34,0.1,23581.22,7143.11,UPI,Delivered,3
ORD-104315,2024-07-15,2024-07-22,CUST-2753,Bedsheet Set,Home & Kitchen,North,Jaipur,4,4143.59,0.18,13590.98,2676.53,Net Banking,Delivered,7
ORD-104316,2022-02-03,2022-02-10,CUST-7232,Jeans,Clothing,West,Mumbai,3,4804.57,0.2,11530.97,3233.02,COD,Delivered,7
ORD-104317,2022-06-01,2022-06-05,CUST-5284,Shampoo,Beauty,South,Kochi,2,2808.59,0.16,4718.43,-484.82,Debit Card,Returned,4
ORD-104318,2023-09-19,2023-09-27,CUST-4046,Coffee Maker,Home & Kitchen,West,Surat,4,5551.69,0.21,17543.34,-1287.08,Net Banking,Returned,8
ORD-104319,2022-09-29,2022-10-08,CUST-3209,Skipping Rope,Sports & Fitness,West,Pune,1,245.71,0.24,186.74,36.53,UPI,Cancelled,9
ORD-104320,2022-05-25,2022-05-31,CUST-5638,Python Crash Course,Books,South,Kochi,4,698.66,0.04,2682.85,994.45,COD,Cancelled,6
ORD-104321,2024-05-01,2024-05-03,CUST-9924,HP Printer,Electronics,East,Kolkata,4,28428.37,0.12,100067.86,12973.03,Debit Card,Delivered,2
ORD-104322,2022-11-19,2022-11-29,CUST-6134,Badminton Racket,Sports & Fitness,South,Kochi,4,485.64,0.18,1592.9,-92.42,Net Banking,Returned,10
ORD-104323,2024-01-25,2024-01-29,CUST-4112,Sony Headphones,Electronics,North,Delhi,4,51338.27,0.13,178657.18,20773.52,Credit Card,Cancelled,4
ORD-104324,2022-03-30,2022-04-07,CUST-1244,Moisturizer,Beauty,West,Nagpur,5,1836.37,0.18,7529.12,3451.6,Credit Card,Cancelled,8
ORD-104325,2024-08-18,2024-08-23,CUST-3276,Dell Laptop,Electronics,East,Guwahati,1,66566.21,0.03,64569.22,5576.51,Credit Card,Delivered,5
ORD-104326,2022-03-14,2022-03-23,CUST-3411,Badminton Racket,Sports & Fitness,East,Kolkata,2,7002.46,0.21,11063.89,2106.63,Credit Card,Delivered,9
ORD-104327,2024-01-06,2024-01-09,CUST-2965,Dell Laptop,Electronics,South,Hyderabad,2,66500.8,0.08,122361.47,13663.44,Credit Card,Delivered,3
ORD-104328,2022-11-19,2022-11-28,CUST-8664,Face Wash,Beauty,West,Surat,2,2765.11,0.19,4479.48,1944.33,Net Banking,Cancelled,9
ORD-104329,2024-02-24,2024-03-03,CUST-2704,Deep Work,Books,South,Bangalore,5,451.35,0.25,1692.56,523.3,Debit Card,Delivered,8
ORD-104330,2022-02-17,2022-02-25,CUST-2058,Bedsheet Set,Home & Kitchen,West,Ahmedabad,2,6080.72,0.01,12039.83,2903.15,Debit Card,Cancelled,8
ORD-104331,2022-10-17,2022-10-19,CUST-9420,Kajal,Beauty,East,Ranchi,1,1880.77,0.21,1485.81,656.05,UPI,Delivered,2
ORD-104332,2022-09-03,2022-09-09,CUST-2903,Dell Laptop,Electronics,North,Delhi,2,47076.06,0.32,64023.44,6049.3,UPI,Delivered,6
ORD-104333,2024-07-19,2024-07-25,CUST-6566,Conditioner,Beauty,West,Pune,1,2688.19,0.22,2096.79,1036.29,UPI,Cancelled,6
ORD-104334,2022-01-13,2022-01-17,CUST-5603,Bedsheet Set,Home & Kitchen,South,Bangalore,5,5844.03,0.06,27466.94,7101.48,Debit Card,Cancelled,4
ORD-104335,2022-04-30,2022-05-10,CUST-6414,Realme Watch,Electronics,North,Chandigarh,4,53678.34,0.28,154593.62,15011.72,UPI,Cancelled,10
ORD-104336,2023-10-18,2023-10-27,CUST-2252,Shampoo,Beauty,South,Bangalore,1,796.53,0.07,740.77,235.2,UPI,Delivered,9
ORD-104337,2023-10-31,2023-11-04,CUST-9750,Formal Shirt,Clothing,West,Pune,3,1122.5,0.21,2660.33,697.28,Credit Card,Delivered,4
ORD-104338,2022-08-31,2022-09-08,CUST-5555,Badminton Racket,Sports & Fitness,North,Chandigarh,4,2494.83,0.18,8183.04,2244.86,Net Banking,Delivered,8
ORD-104339,2022-05-01,2022-05-04,CUST-3912,Deep Work,Books,East,Guwahati,2,194.75,0.06,366.13,155.86,COD,Delivered,3
ORD-104340,2024-01-23,2024-02-02,CUST-2978,Sunscreen SPF50,Beauty,East,Ranchi,3,2338.86,0.24,5332.6,2485.15,UPI,Delivered,10
ORD-104341,2024-03-24,2024-04-03,CUST-9359,Sony Headphones,Electronics,West,Mumbai,3,12715.27,0.09,34712.69,3478.79,COD,Delivered,10
ORD-104342,2023-04-12,2023-04-15,CUST-9113,Samsung Galaxy S23,Electronics,East,Kolkata,2,48867.72,0.24,74278.93,-2231.86,Net Banking,Returned,3
ORD-104343,2023-07-17,2023-07-26,CUST-8534,Python Crash Course,Books,South,Kochi,5,184.57,0.2,738.28,261.43,UPI,Cancelled,9
ORD-104344,2022-04-04,2022-04-11,CUST-1206,Dumbbells Set,Sports & Fitness,South,Coimbatore,4,2448.57,0.23,7541.6,1654.34,Debit Card,Delivered,7
ORD-104345,2022-08-21,2022-08-24,CUST-9375,Wings of Fire,Books,North,Agra,5,126.57,0.06,594.88,175.55,Credit Card,Delivered,3
ORD-104346,2024-12-26,2025-01-01,CUST-6368,Air Fryer,Home & Kitchen,East,Bhubaneswar,3,466.64,0.11,1245.93,323.34,COD,Delivered,6
ORD-104347,2024-07-13,2024-07-21,CUST-4704,Wings of Fire,Books,East,Ranchi,1,937.85,0.27,684.63,293.55,Credit Card,Cancelled,8
ORD-104348,2023-02-10,2023-02-12,CUST-1431,Curtains,Home & Kitchen,North,Delhi,5,3505.49,0.13,15248.88,4127.28,Net Banking,Delivered,2
ORD-104349,2023-07-03,2023-07-11,CUST-9822,The Alchemist,Books,North,Chandigarh,1,102.74,0.14,88.36,34.97,Credit Card,Delivered,8
ORD-104350,2024-11-14,2024-11-17,CUST-7377,Face Serum,Beauty,West,Pune,5,1638.7,0.32,5571.58,2642.96,COD,Cancelled,3
ORD-104351,2024-01-28,2024-02-06,CUST-6064,Zero to One,Books,South,Bangalore,3,801.67,0.31,1659.46,479.45,Net Banking,Delivered,9
ORD-104352,2024-04-06,2024-04-10,CUST-2218,Rich Dad Poor Dad,Books,North,Jaipur,4,801.47,0.3,2244.12,861.79,Net Banking,Delivered,4
ORD-104353,2022-02-28,2022-03-03,CUST-1915,Sony Headphones,Electronics,East,Kolkata,2,43458.05,0.3,60841.27,-1593.02,Net Banking,Returned,3
ORD-104354,2024-01-14,2024-01-24,CUST-4530,Deep Work,Books,West,Pune,2,834.98,0.03,1619.86,594.95,Debit Card,Cancelled,10
ORD-104355,2022-11-22,2022-11-30,CUST-7361,Football,Sports & Fitness,North,Lucknow,3,4916.95,0.24,11210.65,2060.91,Debit Card,Delivered,8
ORD-104356,2024-07-27,2024-07-30,CUST-2947,Let Us C,Books,North,Chandigarh,4,382.97,0.15,1302.1,384.41,Credit Card,Delivered,3
ORD-104357,2023-01-28,2023-02-04,CUST-7926,Canon Camera,Electronics,North,Delhi,1,47484.53,0.24,36088.24,4115.8,Net Banking,Cancelled,7
ORD-104358,2022-06-10,2022-06-17,CUST-4893,Face Wash,Beauty,South,Kochi,3,628.02,0.05,1789.86,712.14,Credit Card,Delivered,7
ORD-104359,2024-11-23,2024-11-28,CUST-5143,Storage Box,Home & Kitchen,East,Ranchi,5,802.78,0.15,3411.81,861.3,Credit Card,Delivered,5
ORD-104360,2022-09-11,2022-09-13,CUST-4939,Blender,Home & Kitchen,South,Coimbatore,4,7916.33,0.19,25648.91,5650.26,Credit Card,Delivered,2
ORD-104361,2024-05-10,2024-05-17,CUST-6067,Skipping Rope,Sports & Fitness,South,Chennai,3,5736.98,0.0,17210.94,3437.5,COD,Cancelled,7
ORD-104362,2022-10-31,2022-11-07,CUST-9982,Face Serum,Beauty,North,Lucknow,3,221.91,0.15,565.87,-75.96,Net Banking,Returned,7
ORD-104363,2022-01-15,2022-01-21,CUST-4160,Logitech Mouse,Electronics,North,Agra,1,29915.59,0.05,28419.81,-1091.49,Net Banking,Returned,6
ORD-104364,2023-01-20,2023-01-28,CUST-7693,Dumbbells Set,Sports & Fitness,North,Agra,5,7696.42,0.15,32709.78,6596.65,COD,Delivered,8
ORD-104365,2022-05-17,2022-05-26,CUST-6214,Atomic Habits,Books,West,Pune,4,448.97,0.24,1364.87,-145.77,Credit Card,Returned,9
ORD-104366,2024-08-04,2024-08-14,CUST-2440,Protein Powder,Sports & Fitness,East,Bhubaneswar,5,6950.58,0.03,33710.31,8780.22,Debit Card,Cancelled,10
ORD-104367,2024-01-11,2024-01-13,CUST-8741,MacBook Air,Electronics,East,Patna,4,75084.35,0.26,222249.68,23707.61,Debit Card,Cancelled,2
ORD-104368,2024-12-27,2025-01-04,CUST-9463,Pressure Cooker,Home & Kitchen,East,Guwahati,3,2285.87,0.29,4868.9,-373.69,COD,Returned,8
ORD-104369,2024-12-12,2024-12-21,CUST-8180,Moisturizer,Beauty,North,Delhi,5,753.62,0.04,3617.38,1515.18,Debit Card,Delivered,9
ORD-104370,2023-09-27,2023-10-02,CUST-3858,Sunscreen SPF50,Beauty,East,Bhubaneswar,2,162.66,0.1,292.79,125.08,COD,Cancelled,5
ORD-104371,2023-02-06,2023-02-13,CUST-4030,Sunscreen SPF50,Beauty,East,Kolkata,2,948.58,0.11,1688.47,-208.15,Credit Card,Returned,7
ORD-104372,2023-09-19,2023-09-26,CUST-6077,Rich Dad Poor Dad,Books,West,Pune,5,308.34,0.23,1187.11,334.58,Net Banking,Delivered,7
ORD-104373,2022-03-28,2022-04-04,CUST-7341,Kajal,Beauty,East,Bhubaneswar,2,2895.17,0.29,4111.14,2017.65,COD,Delivered,7
ORD-104374,2022-01-07,2022-01-10,CUST-9207,Atomic Habits,Books,West,Surat,2,820.96,0.02,1609.08,682.92,Debit Card,Cancelled,3
ORD-104375,2022-03-23,2022-03-28,CUST-7618,SQL Cookbook,Books,West,Mumbai,5,517.83,0.2,2071.32,619.11,Credit Card,Delivered,5
ORD-104376,2023-12-11,2023-12-20,CUST-6626,LED Bulb Pack,Home & Kitchen,West,Pune,5,1081.69,0.01,5354.37,1365.3,Debit Card,Cancelled,9
ORD-104377,2024-02-22,2024-02-27,CUST-7133,iPhone 14,Electronics,North,Lucknow,1,27504.65,0.12,24204.09,3022.35,Net Banking,Delivered,5
ORD-104378,2023-10-16,2023-10-26,CUST-3930,Formal Shirt,Clothing,East,Guwahati,2,1026.36,0.01,2032.19,530.21,COD,Cancelled,10
ORD-104379,2024-09-06,2024-09-14,CUST-8477,Ethnic Dress,Clothing,North,Lucknow,1,1210.26,0.04,1161.85,321.55,Credit Card,Delivered,8
ORD-104380,2023-04-11,2023-04-20,CUST-6990,Dell Laptop,Electronics,South,Hyderabad,5,47226.8,0.07,219604.62,-7988.23,Net Banking,Returned,9
ORD-104381,2023-07-22,2023-07-25,CUST-9279,SQL Cookbook,Books,East,Guwahati,5,448.17,0.11,1994.36,823.51,Debit Card,Delivered,3
ORD-104382,2024-06-14,2024-06-21,CUST-6550,Winter Jacket,Clothing,North,Chandigarh,4,2373.15,0.3,6644.82,2498.08,Net Banking,Cancelled,7
ORD-104383,2023-05-11,2023-05-17,CUST-9817,Badminton Racket,Sports & Fitness,West,Ahmedabad,5,3792.53,0.06,17824.89,-1009.36,Credit Card,Returned,6
ORD-104384,2023-03-02,2023-03-09,CUST-2416,Face Wash,Beauty,East,Kolkata,2,1254.69,0.06,2358.82,964.4,COD,Delivered,7
ORD-104385,2024-09-06,2024-09-15,CUST-5924,SQL Cookbook,Books,West,Pune,1,332.63,0.1,299.37,-33.19,Net Banking,Returned,9
ORD-104386,2024-06-17,2024-06-21,CUST-8970,Wings of Fire,Books,West,Mumbai,1,957.62,0.07,890.59,-97.2,COD,Returned,4
ORD-104387,2023-08-03,2023-08-07,CUST-6415,Python Crash Course,Books,West,Nagpur,5,553.96,0.23,2132.75,746.67,UPI,Delivered,4
ORD-104388,2024-04-09,2024-04-14,CUST-7667,Moisturizer,Beauty,West,Nagpur,4,2905.92,0.06,10926.26,5060.24,Debit Card,Delivered,5
ORD-104389,2023-08-24,2023-08-27,CUST-9540,HP Printer,Electronics,West,Ahmedabad,3,69698.01,0.08,192366.51,17383.52,Credit Card,Delivered,3
ORD-104390,2022-08-10,2022-08-16,CUST-7715,Face Wash,Beauty,West,Nagpur,4,235.0,0.23,723.8,-85.1,UPI,Returned,6
ORD-104391,2023-11-17,2023-11-24,CUST-4014,Canon Camera,Electronics,North,Lucknow,5,51432.87,0.15,218589.7,18749.69,Net Banking,Delivered,7
ORD-104392,2024-01-10,2024-01-19,CUST-8411,Air Fryer,Home & Kitchen,South,Hyderabad,3,12933.6,0.12,34144.7,9324.48,Credit Card,Cancelled,9
ORD-104393,2024-08-06,2024-08-09,CUST-4511,Air Fryer,Home & Kitchen,West,Nagpur,1,3251.6,0.33,2178.57,470.9,UPI,Delivered,3
ORD-104394,2024-12-28,2025-01-03,CUST-6161,Yoga Mat,Sports & Fitness,North,Jaipur,3,1005.18,0.21,2382.28,-128.75,Debit Card,Returned,6
ORD-104395,2022-05-20,2022-05-25,CUST-2086,LED Bulb Pack,Home & Kitchen,West,Pune,2,3912.45,0.05,7433.65,1607.25,COD,Delivered,5
ORD-104396,2024-11-16,2024-11-18,CUST-5448,Lipstick,Beauty,West,Surat,3,1781.43,0.22,4168.55,1499.9,Net Banking,Cancelled,2
ORD-104397,2023-11-17,2023-11-25,CUST-8769,Skipping Rope,Sports & Fitness,West,Pune,4,1553.45,0.31,4287.52,969.18,UPI,Delivered,8
ORD-104398,2024-12-11,2024-12-17,CUST-9876,Lipstick,Beauty,West,Mumbai,3,1911.87,0.32,3900.21,1504.03,COD,Delivered,6
ORD-104399,2023-02-11,2023-02-13,CUST-3409,Face Serum,Beauty,North,Chandigarh,1,1256.77,0.2,1005.42,-120.39,Net Banking,Returned,2
ORD-104400,2023-07-03,2023-07-09,CUST-7370,Wall Clock,Home & Kitchen,East,Ranchi,5,11664.06,0.21,46073.04,11608.86,Credit Card,Delivered,6
ORD-104401,2023-09-19,2023-09-24,CUST-1725,MacBook Air,Electronics,East,Bhubaneswar,1,62171.54,0.2,49737.23,4590.36,COD,Cancelled,5
ORD-104402,2022-07-17,2022-07-21,CUST-6799,Dumbbells Set,Sports & Fitness,North,Jaipur,2,1555.2,0.34,2052.86,374.44,UPI,Cancelled,4
ORD-104403,2022-12-05,2022-12-10,CUST-1128,Winter Jacket,Clothing,East,Kolkata,1,1825.12,0.25,1368.84,-139.08,UPI,Returned,5
ORD-104404,2022-12-27,2022-12-31,CUST-1435,Gym Gloves,Sports & Fitness,West,Surat,5,3842.53,0.02,18828.4,-1014.61,Net Banking,Returned,4
ORD-104405,2023-06-10,2023-06-20,CUST-7917,Sports Shoes,Clothing,West,Nagpur,2,3809.72,0.06,7162.27,2223.73,Debit Card,Delivered,10
ORD-104406,2023-12-26,2024-01-01,CUST-8316,Lipstick,Beauty,North,Delhi,2,2468.42,0.05,4690.0,2308.36,Net Banking,Delivered,6
ORD-104407,2023-07-23,2023-07-30,CUST-7874,Wings of Fire,Books,North,Lucknow,5,592.18,0.06,2783.25,1055.84,COD,Cancelled,7
ORD-104408,2022-11-02,2022-11-09,CUST-9215,Jeans,Clothing,East,Bhubaneswar,2,736.92,0.24,1120.12,412.31,COD,Delivered,7
ORD-104409,2023-07-02,2023-07-05,CUST-6404,Skipping Rope,Sports & Fitness,South,Coimbatore,2,1849.33,0.01,3661.67,839.79,Net Banking,Delivered,3
ORD-104410,2023-01-17,2023-01-23,CUST-6628,Realme Watch,Electronics,West,Mumbai,5,41695.83,0.25,156359.36,18616.77,Debit Card,Delivered,6
ORD-104411,2024-02-05,2024-02-13,CUST-8970,Conditioner,Beauty,East,Ranchi,1,2893.92,0.04,2778.16,1295.0,Credit Card,Cancelled,8
ORD-104412,2024-05-29,2024-06-03,CUST-5583,iPhone 14,Electronics,South,Hyderabad,3,14999.9,0.11,40049.73,4758.31,Net Banking,Cancelled,5
ORD-104413,2022-01-30,2022-02-04,CUST-6651,Football,Sports & Fitness,East,Ranchi,1,2293.51,0.28,1651.33,421.14,COD,Delivered,5
ORD-104414,2022-03-12,2022-03-16,CUST-2162,Conditioner,Beauty,South,Kochi,2,651.17,0.24,989.78,-118.84,COD,Returned,4
ORD-104415,2024-06-17,2024-06-21,CUST-9967,Winter Jacket,Clothing,East,Bhubaneswar,1,818.08,0.06,769.0,247.6,UPI,Cancelled,4
ORD-104416,2024-02-15,2024-02-22,CUST-1043,Wings of Fire,Books,West,Surat,3,939.39,0.2,2254.54,809.34,UPI,Cancelled,7
ORD-104417,2023-11-14,2023-11-16,CUST-2198,Protein Powder,Sports & Fitness,East,Bhubaneswar,2,7501.17,0.12,13202.06,2499.87,UPI,Delivered,2
ORD-104418,2023-01-02,2023-01-06,CUST-6880,HP Printer,Electronics,West,Mumbai,1,62095.03,0.01,61474.08,7736.93,Credit Card,Delivered,4
ORD-104419,2022-04-11,2022-04-21,CUST-9656,Jeans,Clothing,North,Agra,5,3055.26,0.25,11457.23,3422.13,UPI,Cancelled,10
ORD-104420,2022-07-08,2022-07-14,CUST-9790,Wall Clock,Home & Kitchen,West,Mumbai,1,11069.92,0.29,7859.64,-466.24,Credit Card,Returned,6
ORD-104421,2023-01-28,2023-01-30,CUST-7860,LED Bulb Pack,Home & Kitchen,East,Ranchi,1,8056.27,0.27,5881.08,-524.55,Debit Card,Returned,2
ORD-104422,2023-02-08,2023-02-11,CUST-1325,Realme Watch,Electronics,East,Guwahati,1,64809.39,0.06,60920.83,-2366.98,Credit Card,Returned,3
ORD-104423,2023-02-13,2023-02-17,CUST-1996,Pressure Cooker,Home & Kitchen,South,Hyderabad,3,11715.29,0.01,34794.41,-3007.28,Debit Card,Returned,4
ORD-104424,2023-10-05,2023-10-13,CUST-7251,Sports Shoes,Clothing,North,Chandigarh,3,3158.56,0.27,6917.25,2310.36,COD,Delivered,8
ORD-104425,2022-09-03,2022-09-09,CUST-9274,The Alchemist,Books,West,Surat,3,794.92,0.14,2050.89,855.44,Debit Card,Delivered,6
ORD-104426,2024-06-27,2024-07-03,CUST-8329,iPhone 14,Electronics,North,Delhi,1,75482.28,0.07,70198.52,9066.65,COD,Delivered,6
ORD-104427,2023-01-05,2023-01-09,CUST-9883,LED Bulb Pack,Home & Kitchen,North,Delhi,2,9900.45,0.18,16236.74,3506.63,Credit Card,Delivered,4
ORD-104428,2023-04-27,2023-05-03,CUST-1727,Formal Shirt,Clothing,West,Pune,2,3317.33,0.3,4644.26,1273.78,UPI,Delivered,6
ORD-104429,2024-06-14,2024-06-17,CUST-1826,Bedsheet Set,Home & Kitchen,North,Chandigarh,3,6519.79,0.16,16429.87,5058.95,UPI,Delivered,3
ORD-104430,2024-10-20,2024-10-25,CUST-4526,Boat Earbuds,Electronics,North,Delhi,4,48139.71,0.06,181005.31,21561.91,Credit Card,Cancelled,5
ORD-104431,2024-03-07,2024-03-12,CUST-6243,Water Bottle,Home & Kitchen,North,Lucknow,4,916.98,0.34,2420.83,648.59,Debit Card,Delivered,5
ORD-104432,2023-11-04,2023-11-07,CUST-2796,Moisturizer,Beauty,North,Delhi,3,1558.79,0.17,3881.39,1459.11,COD,Delivered,3
ORD-104433,2023-10-17,2023-10-19,CUST-4244,Leggings,Clothing,South,Bangalore,5,2607.66,0.1,11734.47,3295.71,COD,Delivered,2
ORD-104434,2023-04-08,2023-04-12,CUST-5584,Dell Laptop,Electronics,East,Patna,5,76881.48,0.33,257552.96,-7146.66,Debit Card,Returned,4
ORD-104435,2024-09-24,2024-09-26,CUST-1773,Python Crash Course,Books,North,Chandigarh,4,874.62,0.09,3183.62,1319.79,Net Banking,Delivered,2
ORD-104436,2023-04-23,2023-04-26,CUST-9749,Coffee Maker,Home & Kitchen,West,Mumbai,5,4627.79,0.17,19205.33,4159.69,Credit Card,Delivered,3
ORD-104437,2022-01-01,2022-01-09,CUST-5926,Rich Dad Poor Dad,Books,West,Surat,5,381.2,0.21,1505.74,569.57,UPI,Delivered,8
ORD-104438,2022-07-25,2022-07-28,CUST-4061,Protein Powder,Sports & Fitness,West,Mumbai,3,6184.11,0.13,16140.53,4218.91,COD,Cancelled,3
ORD-104439,2024-01-10,2024-01-20,CUST-1366,Resistance Bands,Sports & Fitness,North,Delhi,3,9871.64,0.18,24284.23,4988.52,COD,Delivered,10
ORD-104440,2022-10-03,2022-10-13,CUST-7685,Data Science Handbook,Books,South,Bangalore,2,720.96,0.04,1384.24,445.58,COD,Cancelled,10
ORD-104441,2023-03-23,2023-03-29,CUST-5503,HP Printer,Electronics,West,Mumbai,3,59673.63,0.23,137846.09,15188.24,COD,Delivered,6
ORD-104442,2022-11-10,2022-11-17,CUST-9662,Let Us C,Books,South,Bangalore,5,124.79,0.31,430.53,160.05,Credit Card,Delivered,7
ORD-104443,2023-05-19,2023-05-25,CUST-2587,iPhone 14,Electronics,South,Hyderabad,5,48587.47,0.27,177344.27,18031.56,UPI,Delivered,6
ORD-104444,2022-06-24,2022-06-28,CUST-3680,Skipping Rope,Sports & Fitness,East,Bhubaneswar,5,3043.55,0.32,10348.07,-617.78,Net Banking,Returned,4
ORD-104445,2023-01-20,2023-01-24,CUST-2294,Deep Work,Books,South,Hyderabad,5,141.37,0.29,501.86,190.81,COD,Cancelled,4
ORD-104446,2022-01-14,2022-01-19,CUST-1712,Realme Watch,Electronics,West,Mumbai,4,80974.74,0.16,272075.13,24079.25,Credit Card,Delivered,5
ORD-104447,2023-06-20,2023-06-23,CUST-2087,Canon Camera,Electronics,South,Kochi,3,6877.36,0.11,18362.55,-662.87,COD,Returned,3
ORD-104448,2022-07-04,2022-07-09,CUST-1966,Water Bottle,Home & Kitchen,North,Delhi,1,10341.73,0.26,7652.88,2251.21,Credit Card,Delivered,5
ORD-104449,2023-05-22,2023-05-26,CUST-6820,Sunscreen SPF50,Beauty,East,Ranchi,3,1806.43,0.32,3685.12,1213.67,COD,Delivered,4
ORD-104450,2024-07-07,2024-07-15,CUST-6280,Sunscreen SPF50,Beauty,South,Kochi,2,2325.8,0.09,4232.96,1523.72,Net Banking,Delivered,8
ORD-104451,2023-02-06,2023-02-11,CUST-6378,HP Printer,Electronics,East,Guwahati,1,50916.91,0.13,44297.71,-1555.35,COD,Returned,5
ORD-104452,2022-09-01,2022-09-05,CUST-1244,Let Us C,Books,West,Mumbai,5,936.43,0.04,4494.86,1629.18,COD,Cancelled,4
ORD-104453,2024-02-15,2024-02-25,CUST-3221,Saree,Clothing,South,Kochi,1,1932.45,0.2,1545.96,494.49,Net Banking,Delivered,10
ORD-104454,2024-07-26,2024-08-04,CUST-9230,The Alchemist,Books,North,Chandigarh,5,755.69,0.3,2644.91,1109.72,Net Banking,Delivered,9
ORD-104455,2024-01-31,2024-02-09,CUST-6238,Shampoo,Beauty,East,Guwahati,3,2767.67,0.32,5646.05,-757.14,COD,Returned,9
ORD-104456,2023-10-14,2023-10-16,CUST-9593,SQL Cookbook,Books,West,Surat,5,291.55,0.01,1443.17,-183.74,Credit Card,Returned,2
ORD-104457,2023-08-02,2023-08-05,CUST-8110,Saree,Clothing,West,Pune,2,4236.95,0.2,6779.12,1925.72,Net Banking,Delivered,3
ORD-104458,2024-01-24,2024-01-30,CUST-1049,Skipping Rope,Sports & Fitness,West,Ahmedabad,4,4597.21,0.09,16733.84,-1289.71,Debit Card,Returned,6
ORD-104459,2024-11-18,2024-11-27,CUST-3743,Women's Kurta,Clothing,West,Pune,2,934.9,0.08,1720.22,575.15,COD,Cancelled,9
